"year","tt","broad_pmtct","value","total_inf","run","inf_total"
1983,"bf","PVT, non-ART",0,2801.45626670143,"Updated VT",2611.6114301448
1983,"perinatal","Started ART during pregnancy",0,2801.45626670143,"Updated VT",2611.6114301448
1983,"bf","Started ART during pregnancy",0,2801.45626670143,"Updated VT",2611.6114301448
1983,"perinatal","Started ART, dropped out",0,2801.45626670143,"Updated VT",2611.6114301448
1983,"bf","Started ART, dropped out",0,2801.45626670143,"Updated VT",2611.6114301448
1983,"perinatal","Maternal seroconversion",336.313091897612,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","Maternal seroconversion",1279.58166165181,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","No PVT",664.637836093513,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","No PVT",334.07732940556,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","On ART pre-conception",0,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","On ART pre-conception",0,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","On ART, dropped out",0,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","On ART, dropped out",0,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","PVT, non-ART",0,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","PVT, non-ART",0,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","Started ART during pregnancy",0,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","Started ART during pregnancy",0,2614.60991904849,"Former VT",2611.6114301448
1983,"perinatal","Started ART, dropped out",0,2614.60991904849,"Former VT",2611.6114301448
1983,"bf","Started ART, dropped out",0,2614.60991904849,"Former VT",2611.6114301448
1984,"perinatal","Maternal seroconversion",450.830172011457,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","Maternal seroconversion",1801.7543408453,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","No PVT",1003.45955020357,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","No PVT",656.408847178739,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","On ART pre-conception",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","On ART pre-conception",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","On ART, dropped out",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","On ART, dropped out",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","PVT, non-ART",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","PVT, non-ART",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","Started ART during pregnancy",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","Started ART during pregnancy",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","Started ART, dropped out",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"bf","Started ART, dropped out",0,3912.45291023907,"Updated VT",3646.68306658125
1984,"perinatal","Maternal seroconversion",450.285308518258,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","Maternal seroconversion",1713.21556362903,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","No PVT",989.730753280611,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","No PVT",495.117491436163,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","On ART pre-conception",0,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","On ART pre-conception",0,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","On ART, dropped out",0,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","On ART, dropped out",0,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","PVT, non-ART",0,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","PVT, non-ART",0,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","Started ART during pregnancy",0,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","Started ART during pregnancy",0,3648.34911686406,"Former VT",3646.68306658125
1984,"perinatal","Started ART, dropped out",0,3648.34911686406,"Former VT",3646.68306658125
1984,"bf","Started ART, dropped out",0,3648.34911686406,"Former VT",3646.68306658125
1985,"perinatal","Maternal seroconversion",575.86962508847,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","Maternal seroconversion",2301.47772083395,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","No PVT",1434.44904705528,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","No PVT",932.895402254688,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","On ART pre-conception",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","On ART pre-conception",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","On ART, dropped out",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","On ART, dropped out",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","PVT, non-ART",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","PVT, non-ART",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","Started ART during pregnancy",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","Started ART during pregnancy",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","Started ART, dropped out",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"bf","Started ART, dropped out",0,5244.69179523239,"Updated VT",4889.14842400133
1985,"perinatal","Maternal seroconversion",575.173641644963,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","Maternal seroconversion",2188.38237893649,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","No PVT",1417.94565656672,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","No PVT",705.425096579376,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","On ART pre-conception",0,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","On ART pre-conception",0,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","On ART, dropped out",0,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","On ART, dropped out",0,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","PVT, non-ART",0,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","PVT, non-ART",0,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","Started ART during pregnancy",0,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","Started ART during pregnancy",0,4886.92677372755,"Former VT",4889.14842400133
1985,"perinatal","Started ART, dropped out",0,4886.92677372755,"Former VT",4889.14842400133
1985,"bf","Started ART, dropped out",0,4886.92677372755,"Former VT",4889.14842400133
1986,"perinatal","Maternal seroconversion",719.221135771245,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","Maternal seroconversion",2874.38570852927,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","No PVT",1961.79618988974,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","No PVT",1268.36901186918,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","On ART pre-conception",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","On ART pre-conception",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","On ART, dropped out",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","On ART, dropped out",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","PVT, non-ART",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","PVT, non-ART",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","Started ART during pregnancy",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","Started ART during pregnancy",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","Started ART, dropped out",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"bf","Started ART, dropped out",0,6823.77204605944,"Updated VT",6366.61585954125
1986,"perinatal","Maternal seroconversion",718.351900824811,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","Maternal seroconversion",2733.13748721976,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","No PVT",1943.49623334071,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","No PVT",961.481234596391,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","On ART pre-conception",0,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","On ART pre-conception",0,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","On ART, dropped out",0,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","On ART, dropped out",0,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","PVT, non-ART",0,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","PVT, non-ART",0,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","Started ART during pregnancy",0,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","Started ART during pregnancy",0,6356.46685598167,"Former VT",6366.61585954125
1986,"perinatal","Started ART, dropped out",0,6356.46685598167,"Former VT",6366.61585954125
1986,"bf","Started ART, dropped out",0,6356.46685598167,"Former VT",6366.61585954125
1987,"perinatal","Maternal seroconversion",804.665279874148,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","Maternal seroconversion",3215.86542105682,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","No PVT",2579.63411282079,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","No PVT",1655.27927581249,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","On ART pre-conception",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","On ART pre-conception",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","On ART, dropped out",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","On ART, dropped out",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","PVT, non-ART",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","PVT, non-ART",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","Started ART during pregnancy",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","Started ART during pregnancy",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","Started ART, dropped out",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"bf","Started ART, dropped out",0,8255.44408956425,"Updated VT",7703.92360860705
1987,"perinatal","Maternal seroconversion",803.692779002495,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","Maternal seroconversion",3057.83677885087,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","No PVT",2562.7173707018,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","No PVT",1258.75545986462,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","On ART pre-conception",0,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","On ART pre-conception",0,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","On ART, dropped out",0,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","On ART, dropped out",0,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","PVT, non-ART",0,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","PVT, non-ART",0,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","Started ART during pregnancy",0,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","Started ART during pregnancy",0,7683.00238841979,"Former VT",7703.92360860705
1987,"perinatal","Started ART, dropped out",0,7683.00238841979,"Former VT",7703.92360860705
1987,"bf","Started ART, dropped out",0,7683.00238841979,"Former VT",7703.92360860705
1988,"perinatal","Maternal seroconversion",889.595012340418,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","Maternal seroconversion",3555.28927429006,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","No PVT",3230.25268811279,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","No PVT",2056.35035722009,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","On ART pre-conception",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","On ART pre-conception",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","On ART, dropped out",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","On ART, dropped out",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","PVT, non-ART",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","PVT, non-ART",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","Started ART during pregnancy",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","Started ART during pregnancy",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","Started ART, dropped out",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"bf","Started ART, dropped out",0,9731.48733196335,"Updated VT",9082.89566651231
1988,"perinatal","Maternal seroconversion",888.519867250208,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","Maternal seroconversion",3380.58123676255,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","No PVT",3218.36349086736,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","No PVT",1568.86630936808,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","On ART pre-conception",0,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","On ART pre-conception",0,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","On ART, dropped out",0,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","On ART, dropped out",0,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","PVT, non-ART",0,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","PVT, non-ART",0,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","Started ART during pregnancy",0,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","Started ART during pregnancy",0,9056.33090424819,"Former VT",9082.89566651231
1988,"perinatal","Started ART, dropped out",0,9056.33090424819,"Former VT",9082.89566651231
1988,"bf","Started ART, dropped out",0,9056.33090424819,"Former VT",9082.89566651231
1989,"perinatal","Maternal seroconversion",966.445663879507,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","Maternal seroconversion",3862.42487346602,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","No PVT",3934.83896859355,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","No PVT",2484.80579030879,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","On ART pre-conception",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","On ART pre-conception",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","On ART, dropped out",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","On ART, dropped out",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","PVT, non-ART",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","PVT, non-ART",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","Started ART during pregnancy",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","Started ART during pregnancy",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","Started ART, dropped out",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"bf","Started ART, dropped out",0,11248.5152962479,"Updated VT",10509.1348274592
1989,"perinatal","Maternal seroconversion",965.277638771384,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","Maternal seroconversion",3672.62409561639,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","No PVT",3931.6510677243,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","No PVT",1901.89303850504,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","On ART pre-conception",0,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","On ART pre-conception",0,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","On ART, dropped out",0,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","On ART, dropped out",0,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","PVT, non-ART",0,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","PVT, non-ART",0,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","Started ART during pregnancy",0,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","Started ART during pregnancy",0,10471.4458406171,"Former VT",10509.1348274592
1989,"perinatal","Started ART, dropped out",0,10471.4458406171,"Former VT",10509.1348274592
1989,"bf","Started ART, dropped out",0,10471.4458406171,"Former VT",10509.1348274592
1990,"perinatal","Maternal seroconversion",972.851422097504,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","Maternal seroconversion",3888.02565041533,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","No PVT",4619.53923754682,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","No PVT",2891.35841742409,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","On ART pre-conception",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","On ART pre-conception",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","On ART, dropped out",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","On ART, dropped out",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","PVT, non-ART",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","PVT, non-ART",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","Started ART during pregnancy",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","Started ART during pregnancy",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","Started ART, dropped out",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"bf","Started ART, dropped out",0,12371.7747274837,"Updated VT",11561.0078767546
1990,"perinatal","Maternal seroconversion",971.675655129993,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","Maternal seroconversion",3696.96684230292,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","No PVT",4630.26526485819,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","No PVT",2220.8801744187,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","On ART pre-conception",0,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","On ART pre-conception",0,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","On ART, dropped out",0,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","On ART, dropped out",0,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","PVT, non-ART",0,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","PVT, non-ART",0,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","Started ART during pregnancy",0,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","Started ART during pregnancy",0,11519.7879367098,"Former VT",11561.0078767546
1990,"perinatal","Started ART, dropped out",0,11519.7879367098,"Former VT",11561.0078767546
1990,"bf","Started ART, dropped out",0,11519.7879367098,"Former VT",11561.0078767546
1991,"perinatal","Maternal seroconversion",997.075320389381,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","Maternal seroconversion",3984.83708099206,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","No PVT",5303.10169324563,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","No PVT",3289.91741631585,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","On ART pre-conception",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","On ART pre-conception",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","On ART, dropped out",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","On ART, dropped out",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","PVT, non-ART",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","PVT, non-ART",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","Started ART during pregnancy",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","Started ART during pregnancy",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","Started ART, dropped out",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"bf","Started ART, dropped out",0,13574.9315109429,"Updated VT",12691.7450755901
1991,"perinatal","Maternal seroconversion",995.870276947797,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","Maternal seroconversion",3789.02092861273,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","No PVT",5331.70310774228,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","No PVT",2535.69086406703,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","On ART pre-conception",0,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","On ART pre-conception",0,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","On ART, dropped out",0,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","On ART, dropped out",0,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","PVT, non-ART",0,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","PVT, non-ART",0,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","Started ART during pregnancy",0,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","Started ART during pregnancy",0,12652.2851773698,"Former VT",12691.7450755901
1991,"perinatal","Started ART, dropped out",0,12652.2851773698,"Former VT",12691.7450755901
1991,"bf","Started ART, dropped out",0,12652.2851773698,"Former VT",12691.7450755901
1992,"perinatal","Maternal seroconversion",976.600207458247,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","Maternal seroconversion",3903.00776722104,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","No PVT",5933.15729866795,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","No PVT",3647.11373899638,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","On ART pre-conception",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","On ART pre-conception",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","On ART, dropped out",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","On ART, dropped out",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","PVT, non-ART",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","PVT, non-ART",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","Started ART during pregnancy",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","Started ART during pregnancy",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","Started ART, dropped out",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"bf","Started ART, dropped out",0,14459.8790123436,"Updated VT",13536.1278883115
1992,"perinatal","Maternal seroconversion",975.419909790677,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","Maternal seroconversion",3711.21273315817,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","No PVT",5983.78560758328,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","No PVT",2820.81380887654,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","On ART pre-conception",0,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","On ART pre-conception",0,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","On ART, dropped out",0,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","On ART, dropped out",0,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","PVT, non-ART",0,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","PVT, non-ART",0,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","Started ART during pregnancy",0,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","Started ART during pregnancy",0,13491.2320594087,"Former VT",13536.1278883115
1992,"perinatal","Started ART, dropped out",0,13491.2320594087,"Former VT",13536.1278883115
1992,"bf","Started ART, dropped out",0,13491.2320594087,"Former VT",13536.1278883115
1993,"perinatal","Maternal seroconversion",953.852622329965,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","Maternal seroconversion",3812.09646005239,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","No PVT",6427.6477295799,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","No PVT",3916.06917157778,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","On ART pre-conception",0,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","On ART pre-conception",0,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","On ART, dropped out",0,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","On ART, dropped out",0,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","PVT, non-ART",0,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","PVT, non-ART",0,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","Started ART during pregnancy",0,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","Started ART during pregnancy",0,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","Started ART, dropped out",0,15109.66598354,"Updated VT",14161.6873929209
1993,"bf","Started ART, dropped out",0,15109.66598354,"Updated VT",14161.6873929209
1993,"perinatal","Maternal seroconversion",952.699816896643,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","Maternal seroconversion",3624.76883632919,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","No PVT",6501.72268193144,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","No PVT",3038.82313648337,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","On ART pre-conception",0,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","On ART pre-conception",0,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","On ART, dropped out",0,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","On ART, dropped out",0,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","PVT, non-ART",0,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","PVT, non-ART",0,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","Started ART during pregnancy",0,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","Started ART during pregnancy",0,14118.0144716407,"Former VT",14161.6873929209
1993,"perinatal","Started ART, dropped out",0,14118.0144716407,"Former VT",14161.6873929209
1993,"bf","Started ART, dropped out",0,14118.0144716407,"Former VT",14161.6873929209
1994,"perinatal","Maternal seroconversion",893.40599197669,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","Maternal seroconversion",3570.51995211246,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","No PVT",6959.40670020574,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","No PVT",4201.84543262095,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","On ART pre-conception",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","On ART pre-conception",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","On ART, dropped out",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","On ART, dropped out",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","PVT, non-ART",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","PVT, non-ART",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","Started ART during pregnancy",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","Started ART during pregnancy",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","Started ART, dropped out",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"bf","Started ART, dropped out",0,15625.1780769158,"Updated VT",14657.8184907654
1994,"perinatal","Maternal seroconversion",892.326241019778,14619.2137182768,"Former VT",14657.8184907654
1994,"bf","Maternal seroconversion",3395.06347426764,14619.2137182768,"Former VT",14657.8184907654
1994,"perinatal","No PVT",7060.49186032722,14619.2137182768,"Former VT",14657.8184907654
1994,"bf","No PVT",3271.33214266214,14619.2137182768,"Former VT",14657.8184907654
1994,"perinatal","On ART pre-conception",0,14619.2137182768,"Former VT",14657.8184907654
1994,"bf","On ART pre-conception",0,14619.2137182768,"Former VT",14657.8184907654
1994,"perinatal","On ART, dropped out",0,14619.2137182768,"Former VT",14657.8184907654
1994,"bf","On ART, dropped out",0,14619.2137182768,"Former VT",14657.8184907654
1994,"perinatal","PVT, non-ART",0,14619.2137182768,"Former VT",14657.8184907654
1994,"bf","PVT, non-ART",0,14619.2137182768,"Former VT",14657.8184907654
1994,"perinatal","Started ART during pregnancy",0,14619.2137182768,"Former VT",14657.8184907654
