"year","tt","broad_pmtct","value","total_inf","run","inf_total"
1983,"bf","No PVT",198.296998205288,1492.53208377722,"Former VT",1495.99270324213
1983,"perinatal","On ART pre-conception",0,1492.53208377722,"Former VT",1495.99270324213
1983,"bf","On ART pre-conception",0,1492.53208377722,"Former VT",1495.99270324213
1983,"perinatal","On ART, dropped out",0,1492.53208377722,"Former VT",1495.99270324213
1983,"bf","On ART, dropped out",0,1492.53208377722,"Former VT",1495.99270324213
1983,"perinatal","PVT, non-ART",0,1492.53208377722,"Former VT",1495.99270324213
1983,"bf","PVT, non-ART",0,1492.53208377722,"Former VT",1495.99270324213
1983,"perinatal","Started ART during pregnancy",0,1492.53208377722,"Former VT",1495.99270324213
1983,"bf","Started ART during pregnancy",0,1492.53208377722,"Former VT",1495.99270324213
1983,"perinatal","Started ART, dropped out",0,1492.53208377722,"Former VT",1495.99270324213
1983,"bf","Started ART, dropped out",0,1492.53208377722,"Former VT",1495.99270324213
1984,"perinatal","Maternal seroconversion",289.353112549852,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","Maternal seroconversion",1119.73451994327,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","No PVT",667.426003521716,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","No PVT",429.659870720595,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","On ART pre-conception",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","On ART pre-conception",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","On ART, dropped out",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","On ART, dropped out",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","PVT, non-ART",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","PVT, non-ART",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","Started ART during pregnancy",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","Started ART during pregnancy",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","Started ART, dropped out",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"bf","Started ART, dropped out",0,2506.17350673543,"Updated VT",2337.03539030193
1984,"perinatal","Maternal seroconversion",289.003406701708,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","Maternal seroconversion",1064.71041207509,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","No PVT",654.938548672538,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","No PVT",321.912868542928,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","On ART pre-conception",0,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","On ART pre-conception",0,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","On ART, dropped out",0,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","On ART, dropped out",0,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","PVT, non-ART",0,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","PVT, non-ART",0,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","Started ART during pregnancy",0,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","Started ART during pregnancy",0,2330.56523599227,"Former VT",2337.03539030193
1984,"perinatal","Started ART, dropped out",0,2330.56523599227,"Former VT",2337.03539030193
1984,"bf","Started ART, dropped out",0,2330.56523599227,"Former VT",2337.03539030193
1985,"perinatal","Maternal seroconversion",434.183302356876,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","Maternal seroconversion",1680.1963087513,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","No PVT",1059.82282888422,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","No PVT",680.189922035684,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","On ART pre-conception",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","On ART pre-conception",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","On ART, dropped out",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","On ART, dropped out",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","PVT, non-ART",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","PVT, non-ART",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","Started ART during pregnancy",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","Started ART during pregnancy",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","Started ART, dropped out",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"bf","Started ART, dropped out",0,3854.39236202807,"Updated VT",3600.19019508942
1985,"perinatal","Maternal seroconversion",433.658557906531,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","Maternal seroconversion",1597.63093161429,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","No PVT",1041.22784375669,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","No PVT",510.298221571624,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","On ART pre-conception",0,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","On ART pre-conception",0,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","On ART, dropped out",0,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","On ART, dropped out",0,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","PVT, non-ART",0,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","PVT, non-ART",0,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","Started ART during pregnancy",0,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","Started ART during pregnancy",0,3582.81555484914,"Former VT",3600.19019508942
1985,"perinatal","Started ART, dropped out",0,3582.81555484914,"Former VT",3600.19019508942
1985,"bf","Started ART, dropped out",0,3582.81555484914,"Former VT",3600.19019508942
1986,"perinatal","Maternal seroconversion",616.26214560104,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","Maternal seroconversion",2384.80240175368,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","No PVT",1625.22635712329,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","No PVT",1039.28593004424,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","On ART pre-conception",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","On ART pre-conception",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","On ART, dropped out",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","On ART, dropped out",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","PVT, non-ART",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","PVT, non-ART",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","Started ART during pregnancy",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","Started ART during pregnancy",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","Started ART, dropped out",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"bf","Started ART, dropped out",0,5665.57683452225,"Updated VT",5295.80136174848
1986,"perinatal","Maternal seroconversion",615.517344640003,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","Maternal seroconversion",2267.61245872591,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","No PVT",1598.95490390854,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","No PVT",780.942022414817,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","On ART pre-conception",0,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","On ART pre-conception",0,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","On ART, dropped out",0,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","On ART, dropped out",0,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","PVT, non-ART",0,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","PVT, non-ART",0,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","Started ART during pregnancy",0,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","Started ART during pregnancy",0,5263.02672968927,"Former VT",5295.80136174848
1986,"perinatal","Started ART, dropped out",0,5263.02672968927,"Former VT",5295.80136174848
1986,"bf","Started ART, dropped out",0,5263.02672968927,"Former VT",5295.80136174848
1987,"perinatal","Maternal seroconversion",825.089518743617,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","Maternal seroconversion",3192.91957165808,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","No PVT",2391.64373051698,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","No PVT",1523.51430807519,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","On ART pre-conception",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","On ART pre-conception",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","On ART, dropped out",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","On ART, dropped out",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","PVT, non-ART",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","PVT, non-ART",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","Started ART during pregnancy",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","Started ART during pregnancy",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","Started ART, dropped out",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"bf","Started ART, dropped out",0,7933.16712899387,"Updated VT",7415.81197466947
1987,"perinatal","Maternal seroconversion",824.092333583229,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","Maternal seroconversion",3036.01849573678,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","No PVT",2356.45917675124,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","No PVT",1146.70917955579,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","On ART pre-conception",0,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","On ART pre-conception",0,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","On ART, dropped out",0,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","On ART, dropped out",0,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","PVT, non-ART",0,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","PVT, non-ART",0,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","Started ART during pregnancy",0,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","Started ART during pregnancy",0,7363.27918562703,"Former VT",7415.81197466947
1987,"perinatal","Started ART, dropped out",0,7363.27918562703,"Former VT",7415.81197466947
1987,"bf","Started ART, dropped out",0,7363.27918562703,"Former VT",7415.81197466947
1988,"perinatal","Maternal seroconversion",1069.7653999457,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","Maternal seroconversion",4139.76278328002,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","No PVT",3452.0040912916,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","No PVT",2186.9857166875,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","On ART pre-conception",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","On ART pre-conception",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","On ART, dropped out",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","On ART, dropped out",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","PVT, non-ART",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","PVT, non-ART",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","Started ART during pregnancy",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","Started ART during pregnancy",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","Started ART, dropped out",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"bf","Started ART, dropped out",0,10848.5179912048,"Updated VT",10141.6978348812
1988,"perinatal","Maternal seroconversion",1068.47250486257,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","Maternal seroconversion",3936.3335329722,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","No PVT",3408.3287043172,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","No PVT",1650.00003612756,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","On ART pre-conception",0,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","On ART pre-conception",0,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","On ART, dropped out",0,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","On ART, dropped out",0,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","PVT, non-ART",0,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","PVT, non-ART",0,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","Started ART during pregnancy",0,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","Started ART during pregnancy",0,10063.1347782795,"Former VT",10141.6978348812
1988,"perinatal","Started ART, dropped out",0,10063.1347782795,"Former VT",10141.6978348812
1988,"bf","Started ART, dropped out",0,10063.1347782795,"Former VT",10141.6978348812
1989,"perinatal","Maternal seroconversion",1320.63294949446,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","Maternal seroconversion",5110.56642415992,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","No PVT",4737.89919229463,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","No PVT",2983.51753057307,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","On ART pre-conception",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","On ART pre-conception",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","On ART, dropped out",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","On ART, dropped out",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","PVT, non-ART",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","PVT, non-ART",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","Started ART during pregnancy",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","Started ART during pregnancy",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","Started ART, dropped out",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"bf","Started ART, dropped out",0,14152.6160965221,"Updated VT",13214.1994931006
1989,"perinatal","Maternal seroconversion",1319.03686137355,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","Maternal seroconversion",4859.43157640628,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","No PVT",4688.65724605707,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","No PVT",2256.80175252948,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","On ART pre-conception",0,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","On ART pre-conception",0,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","On ART, dropped out",0,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","On ART, dropped out",0,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","PVT, non-ART",0,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","PVT, non-ART",0,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","Started ART during pregnancy",0,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","Started ART during pregnancy",0,13123.9274363664,"Former VT",13214.1994931006
1989,"perinatal","Started ART, dropped out",0,13123.9274363664,"Former VT",13214.1994931006
1989,"bf","Started ART, dropped out",0,13123.9274363664,"Former VT",13214.1994931006
1990,"perinatal","Maternal seroconversion",1511.1441308681,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","Maternal seroconversion",5847.80385817052,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","No PVT",6248.51449649261,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","No PVT",3906.43891942682,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","On ART pre-conception",0,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","On ART pre-conception",0,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","On ART, dropped out",0,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","On ART, dropped out",0,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","PVT, non-ART",0,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","PVT, non-ART",0,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","Started ART during pregnancy",0,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","Started ART during pregnancy",0,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","Started ART, dropped out",0,17513.901404958,"Updated VT",16304.7763691425
1990,"bf","Started ART, dropped out",0,17513.901404958,"Updated VT",16304.7763691425
1990,"perinatal","Maternal seroconversion",1509.31779509691,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","Maternal seroconversion",5560.44093012557,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","No PVT",6200.24072606715,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","No PVT",2963.9770191576,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","On ART pre-conception",0,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","On ART pre-conception",0,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","On ART, dropped out",0,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","On ART, dropped out",0,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","PVT, non-ART",0,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","PVT, non-ART",0,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","Started ART during pregnancy",0,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","Started ART during pregnancy",0,16233.9764704472,"Former VT",16304.7763691425
1990,"perinatal","Started ART, dropped out",0,16233.9764704472,"Former VT",16304.7763691425
1990,"bf","Started ART, dropped out",0,16233.9764704472,"Former VT",16304.7763691425
1991,"perinatal","Maternal seroconversion",1665.36971482369,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","Maternal seroconversion",6444.62380834036,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","No PVT",7852.94868214181,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","No PVT",4870.91824180904,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","On ART pre-conception",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","On ART pre-conception",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","On ART, dropped out",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","On ART, dropped out",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","PVT, non-ART",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","PVT, non-ART",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","Started ART during pregnancy",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","Started ART during pregnancy",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","Started ART, dropped out",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"bf","Started ART, dropped out",0,20833.8604471149,"Updated VT",19380.8798350176
1991,"perinatal","Maternal seroconversion",1663.35698538227,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","Maternal seroconversion",6127.93295949711,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","No PVT",7814.85420903178,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","No PVT",3707.91347743595,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","On ART pre-conception",0,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","On ART pre-conception",0,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","On ART, dropped out",0,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","On ART, dropped out",0,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","PVT, non-ART",0,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","PVT, non-ART",0,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","Started ART during pregnancy",0,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","Started ART during pregnancy",0,19314.0576313471,"Former VT",19380.8798350176
1991,"perinatal","Started ART, dropped out",0,19314.0576313471,"Former VT",19380.8798350176
1991,"bf","Started ART, dropped out",0,19314.0576313471,"Former VT",19380.8798350176
1992,"perinatal","Maternal seroconversion",1738.03418778475,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","Maternal seroconversion",6725.81974237047,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","No PVT",9481.90515559886,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","No PVT",5830.540733535,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","On ART pre-conception",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","On ART pre-conception",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","On ART, dropped out",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","On ART, dropped out",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","PVT, non-ART",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","PVT, non-ART",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","Started ART during pregnancy",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","Started ART during pregnancy",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","Started ART, dropped out",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"bf","Started ART, dropped out",0,23776.2998192891,"Updated VT",22087.8268133596
1992,"perinatal","Maternal seroconversion",1735.93363764935,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","Maternal seroconversion",6395.31083654086,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","No PVT",9465.45792402908,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","No PVT",4454.15855720065,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","On ART pre-conception",0,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","On ART pre-conception",0,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","On ART, dropped out",0,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","On ART, dropped out",0,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","PVT, non-ART",0,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","PVT, non-ART",0,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","Started ART during pregnancy",0,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","Started ART during pregnancy",0,22050.8609554199,"Former VT",22087.8268133596
1992,"perinatal","Started ART, dropped out",0,22050.8609554199,"Former VT",22087.8268133596
1992,"bf","Started ART, dropped out",0,22050.8609554199,"Former VT",22087.8268133596
1993,"perinatal","Maternal seroconversion",1760.32280309251,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","Maternal seroconversion",6812.07190583228,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","No PVT",11105.5543997166,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","No PVT",6767.018462226,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","On ART pre-conception",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","On ART pre-conception",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","On ART, dropped out",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","On ART, dropped out",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","PVT, non-ART",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","PVT, non-ART",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","Started ART during pregnancy",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","Started ART during pregnancy",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","Started ART, dropped out",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"bf","Started ART, dropped out",0,26444.9675708674,"Updated VT",24549.4555806531
1993,"perinatal","Maternal seroconversion",1758.19531542376,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","Maternal seroconversion",6477.32454145589,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","No PVT",11122.1079516099,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","No PVT",5188.4308026714,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","On ART pre-conception",0,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","On ART pre-conception",0,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","On ART, dropped out",0,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","On ART, dropped out",0,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","PVT, non-ART",0,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","PVT, non-ART",0,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","Started ART during pregnancy",0,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","Started ART during pregnancy",0,24546.0586111609,"Former VT",24549.4555806531
1993,"perinatal","Started ART, dropped out",0,24546.0586111609,"Former VT",24549.4555806531
1993,"bf","Started ART, dropped out",0,24546.0586111609,"Former VT",24549.4555806531
1994,"perinatal","Maternal seroconversion",1670.76155637995,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","Maternal seroconversion",6465.48907936995,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","No PVT",12235.0788554201,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","No PVT",7384.31995394269,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","On ART pre-conception",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","On ART pre-conception",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","On ART, dropped out",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","On ART, dropped out",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","PVT, non-ART",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","PVT, non-ART",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","Started ART during pregnancy",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","Started ART during pregnancy",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","Started ART, dropped out",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"bf","Started ART, dropped out",0,27755.6494451127,"Updated VT",25780.6237730521
1994,"perinatal","Maternal seroconversion",1668.74231047666,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","Maternal seroconversion",6147.77290452006,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","No PVT",12294.1043907841,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","No PVT",5682.96268031578,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","On ART pre-conception",0,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","On ART pre-conception",0,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","On ART, dropped out",0,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","On ART, dropped out",0,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","PVT, non-ART",0,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","PVT, non-ART",0,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","Started ART during pregnancy",0,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","Started ART during pregnancy",0,25793.5822860966,"Former VT",25780.6237730521
1994,"perinatal","Started ART, dropped out",0,25793.5822860966,"Former VT",25780.6237730521
1994,"bf","Started ART, dropped out",0,25793.5822860966,"Former VT",25780.6237730521
1995,"perinatal","Maternal seroconversion",1539.69463152117,28026.4810067974,"Updated VT",26068.2705873375
1995,"bf","Maternal seroconversion",5958.28817562332,28026.4810067974,"Updated VT",26068.2705873375
1995,"perinatal","No PVT",12847.2442936699,28026.4810067974,"Updated VT",26068.2705873375
1995,"bf","No PVT",7681.25390598297,28026.4810067974,"Updated VT",26068.2705873375
1995,"perinatal","On ART pre-conception",0,28026.4810067974,"Updated VT",26068.2705873375
