"level_0","level_1","level_2","color","fontface","study_label","n.e","left_lab","est","lower","upper","formatted_pred","sr_default","sr_2019","sr_2024"
"Model 3","peri","ART initiated before last month","black","plain","Meyers, 2015",946,"26",0.655004785547893,0.347959220463981,1.2924146108786,"0.66 (0.35, 1.29)","","","Included"
"Model 1","bf","CD4 midpoint >350","grey","plain","Mofenson, 2009",NA,NA,0.69,NA,NA,"0.69 (NA, NA)","Included","",""
"Model 2","peri","SDNVP","black","plain","Moodley, 2003",663,NA,10.7433803287797,8.64737433530023,13.135963098779,"10.7 (8.6, 13.1)","Included","Included","Included"
"Model 2","peri","Option B","grey","plain","Mugerwa, 2014",3283,NA,1.5,1.0842001,1.9157999,"1.5 (1.1, 1.9)","Included","Included",""
"Model 2","peri","Option A","grey","plain","Mugerwa, 2014",1049,NA,2.8,1.8016554,3.7983446,"2.8 (1.8, 3.8)","Included","Included",""
"Model 2","peri","Dual ARV","grey","plain","Mugerwa, 2014",1049,NA,2.8,1.8016554,3.7983446,"2.8 (1.8, 3.8)","Included","Included",""
"Model 3","peri","ART initiated before last month","black","plain","Myer, 2017",555,"20",1.18924188933696,0.644543762477047,2.25808683832415,"1.19 (0.64, 2.26)","","","Included"
"Model 2","peri","Option B","black","plain","Myer, 2017",555,NA,1.44169781987497,0.851679700675645,2.44293619676631,"1.4 (0.9, 2.4)","Included","Included","Included"
"Model 2","bf","Dual ARV","grey","plain","Nagot, 2016",1236,NA,0.13,0,0.330072,"0.13 (0.00, 0.33)","Included","Included",""
"Model 2","peri","Option B","black","plain","Namukwaya, 2011",788,NA,1.83973056836156,1.18485038073374,2.82843877091287,"1.8 (1.2, 2.8)","Included","Included","Included"
"Model 2","peri","Option A","grey","plain","Namukwaya, 2011",1161,NA,4.7372954,3.66,6.12,"4.7 (3.7, 6.1)","Included","Included",""
"Model 2","peri","SDNVP","black","plain","Namukwaya, 2011",367,NA,10.8082489110521,8.15237645225475,14.2181500716512,"10.8 (8.2, 14.2)","Included","Included","Included"
"Model 2","peri","Dual ARV","black","plain","Namukwaya, 2011",1161,NA,4.54521053490211,3.5225781023085,5.78617249784706,"4.5 (3.5, 5.8)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Ndarukwa, 2019",841,"20",1.537570213602,0.95642162214524,2.51809098994277,"1.54 (0.96, 2.52)","","","Included"
"Model 3","peri","ART initiated preconception","red","plain","Ndarukwa, 2019",289,"40",0.71127781295551,0.288731881817021,1.67152077089498,"0.71 (0.29, 1.67)","","","Included"
"Model 1","bf","CD4 midpoint [0-200)","grey","plain","Nduati, 2000",191,NA,1.32,0,2.9386052,"1.32 (0.00, 2.94)","Included","Included",""
"Model 1","bf","CD4 midpoint >350","black","plain","Nduati, 2000",165,"399",0.793876232557169,0.418580971264747,1.50894619267291,"0.79 (0.42, 1.51)","","","Included"
"Model 1","bf","CD4 midpoint >350","black","plain","Nduati, 2000",165,"399",0.793876232557169,0.418580971264747,1.50894619267291,"0.79 (0.42, 1.51)","Included","Included","Included"
"Model 2","peri","Infection","black","plain","Nesheim, 2007",4,NA,19.0618046448961,9.07004292009391,35.3495631561785,"19.1 (9.1, 35.3)","Included","Included","Included"
"Model 4","bf","ART initiated during pregnancy","black","plain","Ngoma, 2015",201,NA,0.1257692489669,0.0472490492768136,0.334191190989296,"0.13 (0.05, 0.33)","Included","","Included"
"Model 2","bf","Option B","grey","plain","Ngoma, 2015",279,NA,0.16,0.1169817,0.2030183,"0.16 (0.12, 0.20)","","Included",""
"Model 3","peri","ART initiated before last month","black","plain","Ngoma, 2015",219,"18",1.27450605346621,0.543565956741254,2.81487905594937,"1.27 (0.54, 2.81)","","","Included"
"Model 2","peri","Option B","black","plain","Ngoma, 2015",219,NA,1.59347230270058,0.824817666018888,3.03612023665979,"1.6 (0.8, 3.0)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Nlend, 2013",285,"12",1.72148030517073,0.829308493067269,3.52120064554898,"1.72 (0.83, 3.52)","","","Included"
"Model 2","peri","Option A","black","plain","Nlend, 2013",110,NA,2.96834807346605,1.50978177062984,5.66945105822174,"3.0 (1.5, 5.7)","Included","Included","Included"
"Model 2","peri","Dual ARV","grey","plain","Nlend, 2013",110,NA,2.7,0,5.7289913,"2.7 (0.0, 5.7)","Included","Included",""
"Model 2","peri","SDNVP","black","plain","Nyandiko, 2010",69,NA,9.94286114250263,5.72210020081044,16.8031113256949,"9.9 (5.7, 16.8)","Included","Included","Included"
"Model 1","peri","CD4 midpoint >350","black","plain","Olana, 2016",102,"415",16.2500990610823,11.1781054628532,22.799403528386,"16.3 (11.2, 22.8)","","Included","Included"
"Model 2","peri","Option A","black","plain","Olana, 2016",50,NA,3.28983108809577,1.56690768733398,6.86237736813524,"3.3 (1.6, 6.9)","","Included","Included"
"Model 3","peri","ART initiated preconception","black","plain","Orbaek, 2017",247,"40",0.262582634988424,0.0865138099806909,0.79983721899531,"0.26 (0.09, 0.80)","Included","Included","Included"
"Model 2","bf","Infection","black","plain","Palasanthiran, 1993",11,NA,27.8425834632383,15.3146944795472,45.5899184600373,"27.8 (15.3, 45.6)","Included","Included","Included"
"Model 2","peri","Option A","red","plain","Pellowski, 2019",239,NA,1.62379871691105,0.804584846491347,3.28631470656439,"1.6 (0.8, 3.3)","","","Included"
"Model 4","bf","ART initiated during pregnancy","black","plain","Peltier, 2009",227,NA,0.0986862303560128,0.0377915525139129,0.26172708845927,"0.10 (0.04, 0.26)","Included","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Peltier, 2009",227,"16.4",1.30447677391951,0.576721006828895,2.94387859557388,"1.30 (0.58, 2.94)","","","Included"
"Model 2","peri","Option B","black","plain","Peltier, 2009",532,NA,1.38310801628388,0.793349988999856,2.3890901638513,"1.4 (0.8, 2.4)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Perry, 2016",306,"17.9",0.68506906630046,0.281468606422729,1.65891592904347,"0.69 (0.28, 1.66)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Perry, 2016",187,"19.6",0.71801957417793,0.281241594162938,1.78469614721308,"0.72 (0.28, 1.78)","","","Included"
"Model 3","peri","ART initiated preconception","black","plain","Perry, 2016",178,"40",0.223138117879607,0.0758549857932878,0.675409581651734,"0.22 (0.08, 0.68)","Included","Included","Included"
"Model 3","peri","ART initiated preconception","black","plain","Peters, 2017",1749,"40",0.22947482002297,0.106212521079809,0.510117838624888,"0.23 (0.11, 0.51)","Included","Included","Included"
"Model 1","bf","CD4 midpoint [0-200)","grey","plain","Petra Study Team, 2002",377,NA,1.04,0.0159247,2.0640753,"1.04 (0.02, 2.06)","Included","Included",""
"Model 1","bf","CD4 midpoint >350","black","plain","Petra Study Team, 2002",303,"435",0.624771435578965,0.355733980766007,1.07590250493969,"0.62 (0.36, 1.08)","","","Included"
"Model 1","peri","CD4 midpoint >350","black","plain","Petra Study Team, 2002",303,"435",15.0335652771588,11.5495461964642,19.1885159851473,"15.0 (11.5, 19.2)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Prieto, 2012",244,"13",1.83372114927801,0.891678348144681,3.8077372498,"1.83 (0.89, 3.81)","","","Included"
"Model 2","peri","Infection","black","plain","Rollins, 2007",172,NA,28.8398244508692,22.8395103167421,35.7285427462833,"28.8 (22.8, 35.7)","Included","Included","Included"
"Model 2","peri","Infection","black","plain","Roongpisuthipong, 2001",15,NA,16.7868951711076,8.68762910229142,30.2695769251001,"16.8 (8.7, 30.3)","Included","Included","Included"
"Model 4","bf","ART initiated during pregnancy","grey","plain","Sagay, 2015",856,NA,0.03,0,0.1460151,"0.03 (0.00, 0.15)","Included","",""
"Model 4","bf","ART initiated preconception","grey","plain","Sagay, 2015",700,NA,0.03,0,0.1582929,"0.03 (0.00, 0.16)","Included","",""
"Model 3","peri","ART initiated preconception","grey","plain","Sagay, 2015",700,NA,0.4285714,0,0.9125053,"0.43 (0.00, 0.91)","Included","",""
"Model 2","peri","Option B","grey","plain","Sagay, 2015",700,NA,0.4285714,0,0.9125053,"0.4 (0.0, 0.9)","Included","",""
"Model 4","bf","ART initiated preconception","grey","plain","Sagay, 2017",806,NA,0.02,0,0.1176248,"0.02 (0.00, 0.12)","Included","",""
"Model 2","peri","Option A","black","plain","Sagna, 2015",136,NA,2.46399884510829,1.24386178982412,4.85221451868942,"2.5 (1.2, 4.9)","Included","Included","Included"
"Model 2","peri","Dual ARV","grey","plain","Sagna, 2015",114,NA,1.8,0,4.2405946,"1.8 (0.0, 4.2)","Included","Included",""
"Model 4","bf","ART initiated during pregnancy","grey","plain","Salazar Austin, 2018",171,NA,0.13,0.0795932,0.1804068,"0.13 (0.08, 0.18)","Included","",""
"Model 2","bf","Option B","black","plain","Salazar Austin, 2018",171,NA,0.128577661732833,0.0480286667179086,0.359142358624481,"0.13 (0.05, 0.36)","","Included","Included"
"Model 2","peri","Option B","black","plain","Salazar Austin, 2018",150,NA,1.59044939786568,0.802151359251416,3.14530268524763,"1.6 (0.8, 3.1)","Included","Included","Included"
"Model 2","peri","Option A","black","plain","Salazar Austin, 2018",48,NA,2.85378567241531,1.37236129291252,5.93018371383688,"2.9 (1.4, 5.9)","","Included","Included"
"Model 3","peri","ART initiated preconception","black","plain","Samuel, 2014",68,"40",0.436023653634066,0.13177412842929,1.45008927889068,"0.44 (0.13, 1.45)","Included","Included","Included"
"Model 3","peri","ART initiated preconception","black","plain","Schalkwijk, 2017",15,"40",0.329991746891734,0.0904163201089171,1.15719403967397,"0.33 (0.09, 1.16)","Included","Included","Included"
"Model 3","peri","ART initiated in last month","black","plain","Scott, 2017",44,"2",5.05479590546277,1.92914621710433,12.5335838815073,"5.05 (1.93, 12.53)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","grey","plain","Scott, 2017",1801,NA,0.4997224,0.1740539,0.8253909,"0.50 (0.17, 0.83)","Included","",""
"Model 1","peri","CD4 midpoint [0-200)","black","plain","Shaffer, 1999",24,"100",31.9848675081037,25.0004643312528,39.2403786666119,"32.0 (25.0, 39.2)","Included","","Included"
"Model 1","peri","CD4 midpoint [200-350]","black","plain","Shaffer, 1999",104,"349.5",20.923592251168,16.2374015440825,26.354889388468,"20.9 (16.2, 26.4)","Included","","Included"
"Model 1","peri","CD4 midpoint >350","black","plain","Shaffer, 1999",67,"600",12.9825399610038,9.69706612133938,17.198913789413,"13.0 (9.7, 17.2)","Included","","Included"
"Model 2","peri","Option A","grey","plain","Shapiro, 2006",345,NA,4.3478261,2.65,7.05,"4.3 (2.6, 7.0)","Included","Included",""
"Model 2","peri","Dual ARV","black","plain","Shapiro, 2006",345,NA,4.04452830487374,2.6298912375008,6.13380703134381,"4.0 (2.6, 6.1)","","","Included"
"Model 4","bf","ART initiated during pregnancy","black","plain","Shapiro, 2010",480,NA,0.0949512845326331,0.0439443403370013,0.210512841108038,"0.09 (0.04, 0.21)","Included","","Included"
"Model 2","bf","Option B","black","plain","Shapiro, 2010",703,NA,0.110606930330675,0.0408764688436069,0.289350879838239,"0.11 (0.04, 0.29)","","Included","Included"
"Model 2","peri","Option B","black","plain","Shapiro, 2010",553,NA,1.24386477789691,0.693736533094391,2.18039022791406,"1.2 (0.7, 2.2)","Included","Included","Included"
"Model 2","peri","Infection","grey","plain","Singh, 2012",124,NA,12.9,7.0000387,18.7999613,"12.9 (7.0, 18.8)","Included","Included",""
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",1408,"6",1.60424314301797,1.09010701733304,2.32939612169637,"1.60 (1.09, 2.33)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",418,"6",2.27315943484738,1.321494295287,4.02012845291871,"2.27 (1.32, 4.02)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",214,"6",1.42358398243665,0.699501787912578,2.87764905004691,"1.42 (0.70, 2.88)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",290,"34",0.347665753990177,0.15420170602559,0.847007293298831,"0.35 (0.15, 0.85)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",362,"34",0.453467841339605,0.202078802718968,1.03436250980174,"0.45 (0.20, 1.03)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",437,"34",0.37601734216961,0.164602971350562,0.855711499752142,"0.38 (0.16, 0.86)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",1574,"20",0.950705641541861,0.604712886242848,1.4705257785814,"0.95 (0.60, 1.47)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",1463,"20",0.713880904346246,0.434751368240582,1.18005654297965,"0.71 (0.43, 1.18)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Siubiude, 2022",897,"20",0.596477526922035,0.324337020501413,1.12457052748285,"0.60 (0.32, 1.12)","","","Included"
"Model 3","peri","ART initiated preconception","red","plain","Siubiude, 2022",3101,"40",0.168555309287294,0.0849300689362723,0.329955935388599,"0.17 (0.08, 0.33)","","","Included"
"Model 2","peri","SDNVP","black","plain","Swen, 2008",986,NA,5.70517686531405,4.49931928395029,7.39713438283598,"5.7 (4.5, 7.4)","Included","Included","Included"
"Model 4","bf","ART initiated during pregnancy","black","plain","Thomas, 2011",457,NA,0.182799487977619,0.0972766195075002,0.338472633074502,"0.18 (0.10, 0.34)","Included","","Included"
"Model 2","bf","Option B","black","plain","Thomas, 2011",522,NA,0.181498302806656,0.0661574277710814,0.51502643268858,"0.18 (0.07, 0.52)","","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Thomas, 2011",487,"5",3.85522393060151,2.51912505671212,5.85465578947331,"3.86 (2.52, 5.85)","","","Included"
"Model 2","peri","Option B","black","plain","Thomas, 2011",487,NA,3.17613534076396,2.06828983541501,4.8765240364588,"3.2 (2.1, 4.9)","Included","Included","Included"
"Model 2","peri","Option B","grey","plain","Tiam, 2017",331,NA,1.8,0.3676997,3.2323003,"1.8 (0.4, 3.2)","Included","Included",""
"Model 3","peri","ART initiated before last month","red","plain","Tiam, 2019",370,"20",1.22542948605432,0.599598609906682,2.50435404275762,"1.23 (0.60, 2.50)","","","Included"
"Model 3","peri","ART initiated preconception","red","plain","Tiam, 2019",249,"40",0.369225813087712,0.139145730630641,0.997260147831154,"0.37 (0.14, 1.00)","","","Included"
"Model 1","bf","CD4 midpoint >350","grey","plain","Tonwe-Gold, 2007",86,NA,0.61,0,2.2556714,"0.61 (0.00, 2.26)","Included","",""
"Model 2","bf","Option B","black","plain","Tonwe-Gold, 2007",52,NA,0.134460489352419,0.0467181847145772,0.387201207703387,"0.13 (0.05, 0.39)","","Included","Included"
"Model 2","bf","SDNVP, >350","black","plain","Tonwe-Gold, 2007",86,NA,0.356636992855922,0.0556088188864629,2.33086173730032,"0.36 (0.06, 2.33)","Included","Included","Included"
"Model 2","peri","Option B","black","plain","Tonwe-Gold, 2007",96,NA,1.66606800826986,0.831824637169831,3.39716113297411,"1.7 (0.8, 3.4)","Included","Included","Included"
"Model 2","peri","Option A","black","plain","Tonwe-Gold, 2007",122,NA,3.10620228675358,1.63289893872489,5.85513504376175,"3.1 (1.6, 5.9)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Tookey, 2016",640,"6",2.02316790528636,1.2177680421321,3.21930182257818,"2.02 (1.22, 3.22)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Tookey, 2016",110,"34",0.371297962005168,0.148003995764581,0.951190689859345,"0.37 (0.15, 0.95)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Tookey, 2016",2155,"20",0.671034177312439,0.414388954421361,1.06305861019272,"0.67 (0.41, 1.06)","","","Included"
"Model 3","peri","ART initiated preconception","black","plain","Tookey, 2016",968,"40",0.333632837211399,0.151515213944478,0.714418182103997,"0.33 (0.15, 0.71)","Included","Included","Included"
"Model 2","peri","Option B","black","plain","Torpey, 2012",1966,NA,3.95590923801751,3.21098387827135,4.8734286366537,"4.0 (3.2, 4.9)","Included","Included","Included"
"Model 2","peri","Option A","black","plain","Torpey, 2012",2366,NA,6.67348755690668,5.7406090733812,7.71864652692536,"6.7 (5.7, 7.7)","Included","Included","Included"
"Model 2","peri","SDNVP","black","plain","Torpey, 2012",1143,NA,9.07637886804844,7.54378881762884,10.8650854663526,"9.1 (7.5, 10.9)","Included","Included","Included"
"Model 2","peri","Infection","black","plain","Tovo, 1991",10,NA,18.6038910470166,9.04968300718125,33.705762918445,"18.6 (9.0, 33.7)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Townsend, 2014",3422,"17.3",0.656065781190871,0.452971444681546,0.965806768277504,"0.66 (0.45, 0.97)","","","Included"
"Model 3","peri","ART initiated preconception","black","plain","Townsend, 2014",2105,"40",0.214266471097645,0.104064639319178,0.441328732897741,"0.21 (0.10, 0.44)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Tubiana, 2013",36,"12.57142857",1.80219582387461,0.606106826656686,5.33716775309051,"1.80 (0.61, 5.34)","","","Included"
"Model 2","bf","Infection","black","plain","Van De Perre, 1991",15,NA,37.4680127166036,22.8332247002059,54.3128790688739,"37.5 (22.8, 54.3)","Included","Included","Included"
"Model 3","peri","ART initiated before last month","black","plain","Van Schalkwyk, 2013",65,"9",2.05934145558932,0.780811278083009,5.304128623584,"2.06 (0.78, 5.30)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Van Schalkwyk, 2013",57,"10",1.71896897837834,0.674321299578204,4.51069121934568,"1.72 (0.67, 4.51)","","","Included"
"Model 3","peri","ART initiated before last month","black","plain","Van Schalkwyk, 2013",90,"14.6",1.12983152009079,0.430236357885135,2.98925905066611,"1.13 (0.43, 2.99)","","","Included"
"Model 1","bf","CD4 midpoint >350","black","plain","Wiktor, 1999",115,"548",0.98526606126299,0.438311852886972,2.16336023022415,"0.99 (0.44, 2.16)","","","Included"
"Model 1","peri","CD4 midpoint >350","black","plain","Wiktor, 1999",119,"548",18.8770771871177,13.7828443034541,25.1754007259348,"18.9 (13.8, 25.2)","","","Included"
"Model 1","bf","CD4 midpoint [0-200)","grey","plain","Witkor, 1999",140,NA,1.6,0,3.6784979,"1.60 (0.00, 3.68)","Included","Included",""
"Model 4","bf","ART initiated preconception","red","plain","Yusuf, 2022",10,NA,0.0158655538264038,0.00231505049003913,0.119032391466759,"0.02 (0.00, 0.12)","","","Included"
"Model 3","peri","ART initiated preconception","red","plain","Yusuf, 2022",10,"40",0.328673775261423,0.0907327888079122,1.14475837195484,"0.33 (0.09, 1.14)","","","Included"
"Model 4","bf","ART initiated during pregnancy","red","plain","Zijenah, 2022",61,NA,0.397131011076193,0.126015843990887,1.28065272435156,"0.40 (0.13, 1.28)","","","Included"
"Model 4","bf","ART initiated preconception","red","plain","Zijenah, 2022",271,NA,0.0136935131184141,0.00222672447740618,0.0754243143217739,"0.01 (0.00, 0.08)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Zijenah, 2022",73,"9",2.33683040728866,0.976901902108783,5.66298540230699,"2.34 (0.98, 5.66)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Zijenah, 2022",16,"32",0.596796630534121,0.19423714809082,1.84142427826422,"0.60 (0.19, 1.84)","","","Included"
"Model 3","peri","ART initiated before last month","red","plain","Zijenah, 2022",97,"19",1.43830106144978,0.563772091942473,3.46911001627563,"1.44 (0.56, 3.47)","","","Included"
"Model 3","peri","ART initiated preconception","red","plain","Zijenah, 2022",272,"40",0.379651394684556,0.143238250276755,1.01720898423284,"0.38 (0.14, 1.02)","","","Included"
"Model 1","peri","CD4 midpoint [0-200)","black","bold","Modelled",NA,"100",33.3758316638337,27.7856178321684,39.1127910747273,"33.4 (27.8, 39.1)","","",""
"Model 1","bf","CD4 midpoint [0-200)","black","bold","Modelled",NA,"100",1.02156913284797,0.320125385631602,3.3205026680697,"1.02 (0.32, 3.32)","","",""
"Model 3","peri","ART initiated in last month","black","bold","Modelled",NA,"2",5.57472450413751,2.7992418292827,10.8979308366432,"5.57 (2.80, 10.90)","","",""
"Model 3","peri","ART initiated before last month","black","bold","Modelled",NA,"20",1.04391032100976,0.821834482251474,1.30844908195392,"1.04 (0.82, 1.31)","","",""
"Model 1","peri","CD4 midpoint [200-350]","black","bold","Modelled",NA,"275",25.0673996482832,21.3812913730196,28.8780496950724,"25.1 (21.4, 28.9)","","",""
"Model 1","bf","CD4 midpoint [200-350]","black","bold","Modelled",NA,"275",0.904634813037674,0.489224985872602,1.73492713147938,"0.90 (0.49, 1.73)","","",""
"Model 3","peri","ART initiated preconception","black","bold","Modelled",NA,"40",0.33216836883803,0.228092493533986,0.481472112117206,"0.33 (0.23, 0.48)","","",""
"Model 1","peri","CD4 midpoint >350","black","bold","Modelled",NA,"500",16.6325157285467,13.9333510676823,19.6590709378559,"16.6 (13.9, 19.7)","","",""
"Model 1","bf","CD4 midpoint >350","black","bold","Modelled",NA,"500",0.787977917079277,0.430216883867338,1.43316474865056,"0.79 (0.43, 1.43)","","",""
"Model 2","bf","Dual ARV","black","bold","Modelled",NA,NA,0.200788812172675,0.0557347814709173,0.743320104222479,"0.20 (0.06, 0.74)","","",""
"Model 2","peri","Dual ARV","black","bold","Modelled",NA,NA,3.11768672215014,2.08164334002395,4.6928963714702,"3.1 (2.1, 4.7)","","",""
"Model 2","bf","Infection","black","bold","Modelled",NA,NA,28.2898259068899,20.8166875929366,37.1970597141465,"28.3 (20.8, 37.2)","","",""
"Model 2","peri","Infection","black","bold","Modelled",NA,NA,18.120260538608,12.8386623923591,25.1827277618087,"18.1 (12.8, 25.2)","","",""
"Model 4","bf","ART initiated preconception","black","bold","Modelled",NA,NA,0.0166093615531406,0.00396776823659225,0.0612798739916894,"0.02 (0.00, 0.06)","","",""
"Model 2","bf","Option A","black","bold","Modelled",NA,NA,0.206474235861611,0.0627076439770627,0.627200313763984,"0.21 (0.06, 0.63)","","",""
"Model 2","peri","Option A","black","bold","Modelled",NA,NA,3.12259101478511,2.33678033026199,4.19165462537386,"3.1 (2.3, 4.2)","","",""
"Model 2","bf","Option B","black","bold","Modelled",NA,NA,0.138806201155691,0.0661281689213136,0.298892233508482,"0.14 (0.07, 0.30)","","",""
"Model 2","peri","Option B","black","bold","Modelled",NA,NA,1.76517797372473,1.37635266757251,2.25809767948097,"1.8 (1.4, 2.3)","","",""
"Model 2","peri","SDNVP","black","bold","Modelled",NA,NA,8.31417532447073,5.94448445361181,11.3252559232635,"8.3 (5.9, 11.3)","","",""
"Model 2","bf","SDNVP, >350","black","bold","Modelled",NA,NA,0.352936456409421,0.0609016287300906,1.93786815351072,"0.35 (0.06, 1.94)","","",""
"Model 2","bf","SDNVP, <350","black","bold","Modelled",NA,NA,0.894998858276227,0.160897504489297,4.45017823639596,"0.89 (0.16, 4.45)","","",""
"Model 4","bf","ART initiated during pregnancy","black","bold","Modelled",NA,NA,0.128491840459724,0.0765548055656752,0.216970057130382,"0.13 (0.08, 0.22)","","",""
